id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
73,0.0021344257136673705,0.00012298970866652203,1.923606312100906e-05,0.003002095916783681,4.6801782691436106e-05,0.9783843149207038,0.008175705955961938,0.003034520475021897,0.005079909365544154
74,0.0009443642809453714,6.8571501663059365e-06,5.527643406257275e-06,7.478113945783368e-06,2.1957186350979146e-05,0.0001876559803105754,0.00018863680995946205,0.998175288306407,0.00046223442869086466
75,0.007066140350750869,0.006937568189368151,0.002442570110302262,0.13145505275027122,0.7753998835249313,0.02643567387991595,0.012840278142464545,0.033379606639263516,0.004043226335192159
76,0.0005412830669172918,0.29349745193246213,0.34646347572405317,0.3546730847820937,9.798268034067194e-05,0.0004263985199759751,0.0032799916468113427,0.0002098298509665864,0.0008105017609118771
77,0.0013379855146024348,0.00011659112796645797,4.149518679912084e-06,0.002210649389274656,4.556159079522891e-05,0.9920814710933218,0.000731835571689387,0.0018599592042691019,0.0016117968901927394
78,0.00040132665750016214,0.020938836202693722,0.0023931386619324793,0.0008208484674631221,0.9721695876503315,6.514233008604718e-05,0.0005577913603067951,0.0021538215030471202,0.0004995070694220719
79,0.19094726147082358,0.00034852135941447785,0.00040449511325515476,0.0008158181633549353,0.0005878755860072978,0.11102460281195176,0.14741050677878634,0.5422123648009617,0.006248553861223594
80,9.602035117142727e-05,0.8609552877955851,0.09819176843502732,0.04035237222713869,8.819252526426357e-05,0.00011809029686267205,6.840398728567422e-05,2.755379047634451e-05,0.00010231050509303614
81,0.001910479917937277,0.5312088919619754,0.1423735504366032,0.015764777199272967,0.27795763763289505,0.00046933768393185484,0.016849941257128583,0.008583323401661291,0.0048820604554734555
82,0.010806164162372766,7.245612275990253e-05,0.00015451306676049213,7.372869136811466e-05,6.203439486580335e-05,0.0003268974201482322,3.816094655113952e-05,0.00042855323396585204,0.9880374918624039
83,0.0004431540861612106,0.9794015256975395,0.010382669767631355,0.005196772576027183,0.0016237676286534098,0.00015585889910431767,0.0005717929999216094,0.0005464781118292821,0.0016779801351919383
84,0.007405494285239863,1.8028816463157476e-05,6.246383449956957e-05,0.0001689756781564913,0.00017412843838954457,0.026843255786054204,0.0001614541955121802,0.9588774383509446,0.006288760518852721
85,0.0058859129343441,2.9663525618173562e-05,5.018131156692685e-06,9.429953851188392e-06,6.589475609934363e-05,7.950844442517183e-05,0.0003810897998879042,0.9929183970314933,0.0006250853238324464
86,0.00202332980728777,0.00032252239872732953,7.493073568585305e-05,0.004176011037270669,7.2919797383734016e-06,0.9850048089344775,0.0022419751514124705,0.0005300414130634365,0.005619088443836097
87,0.005288637017663737,1.9767994925768974e-05,1.1094331422284256e-06,4.00466099731438e-05,4.712582484389191e-05,0.0003275174573501865,2.409017973984097e-05,0.9940047782714684,0.000246927111492268
88,2.6671262785222784e-05,0.7979698803874044,0.07260209401124804,0.12736350257630077,0.0004344285709573121,0.00011133894947346786,0.001195519139929658,9.787230225337137e-05,0.00019869271985069415
89,0.00415888544212252,0.8752122794730984,0.0379481154529822,0.048891962355928874,0.001586072785074682,0.003485579109239665,0.018351474244923165,0.0015674722003787374,0.00879815884873047
90,0.2442469137127686,0.0003232755490020046,8.61833063457626e-05,4.782224056363471e-05,0.00021705192225403224,0.0008816303419736741,0.00011555270860742275,0.010647691701077804,0.7434338784430637
91,0.11091380900370186,0.0005393878783394054,0.0003337206299262342,0.0006356799789482084,0.0022295002433395266,0.001441749718633995,0.0002947336129175677,0.08570561585864919,0.7979058029957534
92,0.00015185322152653404,0.26876915554133596,0.724194763111997,0.001696447817318352,0.000883407716460179,0.0009834223075408078,0.0016975282905750855,0.001592402876658578,3.101904416806282e-05
93,0.0036000373179078836,0.19000176970122867,0.6481166118521594,0.018965815290355504,0.0003337895247338333,0.002974165478787979,0.1358310174107541,8.123490522728446e-05,9.555845403372019e-05
94,0.000527827040745201,0.5704641148360216,0.20507336907813137,0.09929498398028083,0.003250647861000967,0.0014327248458215521,0.11897609227800136,0.00033525689664933543,0.0006449831263014742
95,0.0009781568480321022,1.898108661730272e-05,5.8929352610921486e-06,0.0003086210405789755,2.214072921467386e-05,0.9945471406058313,0.0006535657959353079,0.00325787986091804,0.00020762099815629763
96,6.453326907458046e-06,0.5530693783367301,0.42416275049711094,0.017801315225673353,0.002059752104930698,0.00010516309470985813,0.00012493180033680532,0.0007175665125939685,0.0019526890456998903
97,0.000320106388269701,0.8582209610545337,0.08382131311729019,0.047123815147379094,0.0006083330295602156,0.00025273578235002653,0.00843243322656842,0.000558003331582692,0.0006622988366437279
98,0.00031150148478542296,0.0013752563382613764,0.00041244882894455915,0.0007460075158436264,0.9950440470529637,0.00018390522636962757,0.00041202782239740894,0.0011894563708721387,0.0003253492600579016
99,0.0026637043185675988,0.38537372928463903,0.4124085011687379,0.09110820419029016,0.0011183412332986464,0.0012526597233408247,0.10527409115750427,0.00017209678260939838,0.0006286720997713627
100,7.797538347071591e-05,0.5441967184790538,0.4379970006869984,0.014561944536163088,0.0016697198526318636,7.761827399940885e-06,0.0008916165370996936,9.886293903137149e-05,0.000498399703731406
101,0.0003820901303429782,0.9865095382593588,0.006801119966519014,0.004411660367226745,0.0006007338300978422,0.0005515775338471087,0.0006253722501376693,1.6388299880486985e-05,0.00010151926393829013
102,0.00971264753616829,0.0007280316191026875,2.0925343292594357e-05,0.009032821497217429,0.00013474765711246094,0.9698246279460321,0.002987378348448119,0.0039186712364408325,0.003640148719202906
103,0.00036490553260772507,1.0083445765871806e-05,8.484255708930457e-06,0.00025346629272682503,1.0325952000401485e-05,0.9970327023115406,0.0010299166693713722,6.632471960933993e-05,0.0012237907209656416
104,0.003754804296598423,6.695061172688017e-06,4.793642534623878e-07,9.493742715404695e-05,1.7566476887854012e-05,0.985278300565551,0.003265618831004238,0.007113548165020207,0.00046804971383023695
105,0.0008048629620515256,0.10624285527824111,0.023320854954922,0.8348578871685055,0.00013689809524753196,0.00673865133731967,0.027519098062941193,0.00012185161893422883,0.00025704043835155877
106,0.04144342474121328,0.011353269666043643,0.0018667659942489662,0.029542177940966575,0.0010279997495483229,0.8268303140046647,0.021878551267385752,0.033741837552799345,0.03231565900044645
107,6.647294828003964e-05,5.967714718786291e-05,5.454216925156738e-05,0.00017942860932499972,4.1801731742876174e-05,0.9975617928339324,0.0017801869507458464,0.0001414708787460138,0.00011462663103205846
108,6.931135226696508e-06,0.4429552086689863,0.5088130987549468,0.04552639591162553,0.0001415282178151139,0.00029493917614681385,0.0021470834228642386,3.805048416688772e-05,7.676417734029295e-05
109,0.03568684240969919,0.001895519995738941,0.0013944608815565688,0.005424256058775752,0.0015321837038614978,0.7647286458694008,0.12990224340875356,0.059268724726546075,0.0001671228691946204
110,0.0012667252638555112,0.00796583624664825,0.003680487865572868,0.00410360594975967,0.00021597176262585027,0.4742855491787348,0.5048941070028746,0.00348809620143206,9.962047800694457e-05
111,0.0007554422560283016,8.990826644448575e-06,7.464283747649201e-07,4.055509032665222e-05,8.777415099209225e-06,0.9965411399234201,0.0014679608094106972,0.001005450357854476,0.00017093679318710682
112,0.00041788147638775145,0.03112988393783641,0.0020718839088971707,0.011220679501322703,2.5593734728977173e-05,0.9211725035812801,0.0017382903284016988,0.006189315409774526,0.02603396802925372
113,0.0007424740309612086,0.11541877696755486,0.08915426379810502,0.00018865566296764143,0.002531031597314149,0.0006918292596266247,0.005446214013457918,0.7855964101563153,0.00023034443513747442
114,5.835798384065805e-06,0.9519104620621133,0.044157988028796745,0.003297623641388243,0.00046373019323489584,1.59641208148297e-05,1.5256741880832479e-05,0.00010495829104410046,2.8181027152052938e-05
115,0.0017803508400453787,0.3527134726697556,0.21105878146479803,0.2195502703504507,0.0012782417031713064,0.010922881547934513,0.2019502862015339,0.0004300612366105316,0.0003156539504285747
116,0.0003832279073306374,4.41261482835476e-06,9.144195964402528e-06,0.00018338767395106385,0.00010593277794624746,0.9984759102161298,0.0005332740654282479,0.00018110681601214387,0.00012360363256150073
117,1.505620025728907e-05,0.9567521376137791,0.015099982619290003,0.02750684192492018,0.00024469852854062626,0.00010583538807481506,0.0001303734262489257,3.9704552276968953e-05,0.00010536965093676112
118,3.337746150342426e-05,0.8400875409690556,0.1154735295850341,0.03811926372910429,0.0009663023843790878,0.00030574133576574263,0.0032419997651420853,0.000613112140275708,0.0011591325457310688
119,0.00040473308082282717,0.2728959268099598,0.693012055344624,0.02385421794074939,0.0005267581061285686,5.939970841751976e-05,0.008609999526738884,4.2994336198659964e-05,0.0005939150770591447
120,0.00013417978470882898,0.8518548979618042,0.12105053106617054,0.023558902860814034,0.0006943478867278834,2.002494917933535e-05,0.0018951151485154263,0.0001293704933805946,0.0006626297635135015
121,0.1743037646104262,0.02203784337155321,0.026704496328746035,0.0008703339975408454,0.000527661707513604,0.0036812561774110337,0.5315851734766774,0.21819635879868582,0.02209311147828743
122,1.1311282419043127e-05,0.8920605503563699,0.10194531462231515,0.003229629069794803,0.0001759626922393544,2.255981256137053e-05,0.002477464872137881,8.078347402810962e-06,6.912885555362319e-05
123,6.810932504066286e-05,8.68576793156864e-05,3.808243919828954e-05,0.0002861516571533274,2.925175343178586e-05,0.9980775913286419,0.0012009566155128393,9.471866370840415e-05,0.00011828043818918955
124,0.0002284740328146836,7.77422763125589e-07,2.052951299015199e-06,2.3334756880633405e-05,4.59429973837046e-05,0.9992210338384412,0.00016620137723346605,0.0002129924667885936,9.919005647352177e-05
125,3.990621314002025e-05,0.00013836130019710612,0.00012871837215508696,0.0001741576794397942,3.9053765098674534e-05,0.9967977442849801,0.002413482871169172,0.00014031129069290985,0.00012826412344732973
126,0.008595868392824803,1.5121064788614975e-05,5.983460302866659e-06,0.0003111021308138682,1.8106867123749458e-05,0.9561660052281216,0.008586833774174601,0.0014150703924882243,0.02488590859374521
127,2.0224797812945104e-05,0.9302523496767038,0.060213400827407705,0.00794240383439989,0.0009285420750319918,1.4195036204588539e-05,0.0004663509561887383,0.00013001999260022325,3.2512710624957265e-05
128,0.0015734734842188217,1.756215592776296e-05,1.199503999680978e-06,0.00015209765803990682,3.440863251063989e-05,0.994636363032543,0.0014555294641653317,0.0018411255943552355,0.00028824037477580635
129,7.331521193784622e-05,1.3286894325386914e-06,1.5253441303208546e-06,1.8233622860509944e-05,2.609958260507609e-05,0.9996132651812424,0.00015076558277706095,6.768130915506342e-05,4.778537589760042e-05
130,0.00020411614376786863,0.7879827411126734,0.1496104557875974,0.00013765258933727596,0.00041569207037001906,0.041913719698173604,0.007762675177106276,0.005495090417047688,0.006477856925128255
131,3.065202036883662e-05,0.9384805799078567,0.050771609067466236,0.010369949189166953,0.00011520272830324634,3.3583442882942844e-05,4.949960812677934e-05,7.472506860361434e-05,7.419887337666915e-05
132,0.00020746607513714586,0.9220857430666879,0.04736498743058763,0.029120434023212446,0.0002196102441598182,9.465005580135133e-05,0.0006314069380201499,2.0414143370008334e-05,0.0002552879308148827
133,5.265103389580276e-05,0.9567559395670979,0.0342745444554766,0.007183009634243849,0.0009984766069756727,1.7935003036153272e-05,0.00045288730169826263,4.610563959699555e-05,0.000218450662302925
134,2.1525519299616476e-05,0.8201131873278428,0.17770790355591914,0.001802973310092104,8.953461261709333e-05,8.95547018750723e-06,9.341796335629147e-05,0.00011840861652001544,4.409354215426117e-05
135,4.96497881024801e-05,0.6816588301324339,0.03367664710289977,0.28307555500548404,0.0003527706008933995,0.0005987378739219572,0.00034918512787296353,0.00013701037757199468,0.00010161392265360905
136,0.0021168607400764944,1.9231811972675405e-05,1.7869954760714707e-05,0.0011310338059835844,4.1390593327735286e-05,0.9751999105892953,0.0011506072110274888,0.0008395245277117011,0.01948357066832427
137,0.0014131518231301676,6.331704045843276e-05,0.0002651602064872269,0.00019801519687100404,0.0006093145353150675,0.9139313789886484,0.07761826480319961,0.0039541680516499535,0.0019472292628471386
138,0.18209193520599226,0.0005768767531216303,9.899346774265318e-05,0.00045702215037378945,0.0002340226089232426,0.1876081881969246,0.004662711594207825,0.0028500423766650053,0.6214202075839069
139,5.667232481017065e-05,9.713461766554535e-05,0.00018815401114633424,2.3121620451968938e-05,0.00011827287348357156,0.9983338855866372,0.0005969455402538189,0.00029772154862827067,0.0002880917770897023
140,1.3594080564589472e-05,0.6520273888299821,0.3144423788017379,0.030640343276676904,0.0019765441587268257,6.224105228272131e-05,0.0005390490504460907,9.479333257943263e-05,0.0002036673518007062
141,9.729872174415774e-05,0.030535660208335615,0.4638551656519844,0.048265097789469795,0.0005515450011603656,0.02071986622057169,0.43427177164800534,0.00025148874628800087,0.0014521059660551087
142,0.09139809161725919,0.03411878572454708,0.029712078594166653,0.05712726726655839,0.0021171377481651278,0.4298375060414827,0.20588991169995818,0.14938112132868023,0.00041809993619873877
143,0.00011765472303106756,0.16129500690483212,0.8322584320708266,0.0007703277291883474,0.0008349349928359014,0.00019153409057551032,0.0035700622728610733,0.000934326872198316,2.7720260425144867e-05
144,0.0021558583278769748,0.00011645902258751731,3.0460140213816912e-05,0.0009875622601980192,2.9832272419343985e-05,0.9730372343601195,0.019826547678380137,0.0009167578912656937,0.002899287949635456
145,0.01689631505764886,6.281368625364065e-05,3.01184849145981e-05,0.0004932632247255891,7.69082069760537e-05,0.011169798038543434,4.363353182105764e-05,0.967298601845564,0.003928547826822892
146,0.027740776842227057,2.0601721910253742e-05,3.253731624499764e-05,0.0007916209738604886,0.0009868503104150561,0.020339988133092797,0.00262281730733723,0.9286796208917351,0.018785186410309133
147,0.0006745905827839297,0.8179280899902784,0.14509404176504662,0.02255605148488448,0.006551585816653178,0.00046544162967311625,0.0011093220579932942,2.37038185557195e-05,0.005597172772338391
148,0.002757460976111291,0.7375242299707446,0.1248024702436243,0.11108169544463366,0.0006084379962582286,0.000267352090734429,0.021208370233783892,0.0001662841037953922,0.001583698866561867
149,0.00012854537026399664,4.355112201289073e-06,1.7908825934705994e-06,2.4460741860930457e-05,1.1694839104724174e-05,0.9989924365083094,0.00022037830050410096,0.0004892355198700241,0.0001271026253930439
150,0.005180256480506899,0.0001648496413481184,1.4899599582600001e-05,0.00622608850308655,6.510048603405667e-05,0.9718024795793963,0.004797128801549548,0.003409996820840552,0.008339199990475289
151,0.00026656688627664277,4.797317116192887e-06,4.79146073729919e-05,2.1907319241317737e-05,0.0003180137559750082,0.9973394715313703,0.000192229298905762,0.001262584401350693,0.0005465147826572255
152,4.429667459914819e-05,2.78959211554859e-06,7.989667242263044e-07,1.1743598885575213e-05,2.6687566728096052e-06,0.9996660514243723,0.00021496391673583783,4.440763207453432e-05,1.2279337853491618e-05
153,0.0016305401004174903,4.122305121493328e-05,1.986039030109133e-06,0.0005646113689497021,4.7349878839318434e-05,0.9903898756269451,0.0006054855680294723,0.005451234955891295,0.0012676933116435956
